time_s,phase,soc_pct,voltage_v,current_a,power_w,temp_c,energy_wh,dv_ohmic,dv_ct,dv_conc,r_total_mohm
174.0,CRUISE,95.371,49.3195,6.25,308.2,25.532,18.0281,0.2229,0.1765,0.0,63.91
175.0,CRUISE,95.349,49.3164,6.25,308.2,25.532,18.1138,0.2229,0.1765,0.0,63.91
176.0,CRUISE,95.328,49.3133,6.251,308.2,25.533,18.1994,0.223,0.1765,0.0,63.91
177.0,CRUISE,95.307,49.3101,6.251,308.2,25.533,18.285,0.223,0.1765,0.0,63.9
178.0,CRUISE,95.285,49.307,6.252,308.2,25.534,18.3706,0.223,0.1765,0.0,63.9
179.0,CRUISE,95.264,49.3039,6.252,308.2,25.534,18.4563,0.223,0.1765,0.0,63.9
180.0,CRUISE,95.242,49.3007,6.252,308.2,25.535,18.5419,0.223,0.1765,0.0,63.9
181.0,CRUISE,95.221,49.2976,6.253,308.2,25.535,18.6275,0.223,0.1765,0.0,63.9
182.0,CRUISE,95.199,49.2945,6.253,308.2,25.536,18.7131,0.223,0.1766,0.0,63.9
183.0,CRUISE,95.178,49.2913,6.254,308.2,25.536,18.7988,0.223,0.1766,0.0,63.9
184.0,CRUISE,95.156,49.2882,6.254,308.2,25.537,18.8844,0.2231,0.1766,0.0,63.9
185.0,CRUISE,95.135,49.2851,6.254,308.2,25.537,18.97,0.2231,0.1766,0.0,63.9
186.0,CRUISE,95.114,49.2819,6.255,308.2,25.538,19.0556,0.2231,0.1766,0.0,63.9
187.0,CRUISE,95.092,49.2788,6.255,308.2,25.538,19.1413,0.2231,0.1766,0.0,63.9
188.0,CRUISE,95.071,49.2757,6.256,308.2,25.539,19.2269,0.2231,0.1766,0.0,63.9
189.0,CRUISE,95.049,49.2725,6.256,308.2,25.539,19.3125,0.2231,0.1766,0.0,63.89
190.0,CRUISE,95.028,49.2694,6.256,308.2,25.54,19.3981,0.2231,0.1766,0.0,63.89
191.0,CRUISE,95.006,49.2663,6.257,308.2,25.54,19.4838,0.2231,0.1766,0.0,63.89
192.0,CRUISE,94.985,49.2631,6.257,308.2,25.541,19.5694,0.2232,0.1766,0.0,63.89
193.0,CRUISE,94.963,49.26,6.258,308.2,25.541,19.655,0.2232,0.1766,0.0,63.89
194.0,CRUISE,94.942,49.2568,6.258,308.2,25.542,19.7406,0.2232,0.1767,0.0,63.89
195.0,CRUISE,94.92,49.2537,6.258,308.2,25.542,19.8263,0.2232,0.1767,0.0,63.89
196.0,CRUISE,94.899,49.2506,6.259,308.2,25.543,19.9119,0.2232,0.1767,0.0,63.89
197.0,CRUISE,94.877,49.2474,6.259,308.2,25.543,19.9975,0.2232,0.1767,0.0,63.89
198.0,CRUISE,94.856,49.2443,6.26,308.2,25.544,20.0831,0.2232,0.1767,0.0,63.89
199.0,CRUISE,94.835,49.2412,6.26,308.2,25.544,20.1688,0.2232,0.1767,0.0,63.89
200.0,CRUISE,94.813,49.238,6.26,308.2,25.545,20.2544,0.2233,0.1767,0.0,63.89
201.0,CRUISE,94.792,49.2349,6.261,308.2,25.545,20.34,0.2233,0.1767,0.0,63.88
202.0,CRUISE,94.77,49.2317,6.261,308.2,25.546,20.4256,0.2233,0.1767,0.0,63.88
203.0,CRUISE,94.749,49.2286,6.262,308.2,25.546,20.5113,0.2233,0.1767,0.0,63.88
204.0,CRUISE,94.727,49.2255,6.262,308.2,25.547,20.5969,0.2233,0.1767,0.0,63.88
205.0,CRUISE,94.706,49.2223,6.262,308.2,25.547,20.6825,0.2233,0.1767,0.0,63.88
206.0,CRUISE,94.684,49.2192,6.263,308.2,25.548,20.7681,0.2233,0.1767,0.0,63.88
207.0,CRUISE,94.663,49.216,6.263,308.2,25.548,20.8538,0.2233,0.1768,0.0,63.88
208.0,CRUISE,94.641,49.2129,6.264,308.2,25.549,20.9394,0.2233,0.1768,0.0,63.88
209.0,CRUISE,94.62,49.2098,6.264,308.2,25.549,21.025,0.2234,0.1768,0.0,63.88
210.0,CRUISE,94.598,49.2066,6.264,308.2,25.55,21.1106,0.2234,0.1768,0.0,63.88
211.0,CRUISE,94.577,49.2035,6.265,308.2,25.55,21.1963,0.2234,0.1768,0.0,63.88
212.0,CRUISE,94.555,49.2003,6.265,308.2,25.551,21.2819,0.2234,0.1768,0.0,63.88
213.0,CRUISE,94.534,49.1972,6.266,308.2,25.551,21.3675,0.2234,0.1768,0.0,63.87
214.0,CRUISE,94.512,49.1941,6.266,308.2,25.552,21.4531,0.2234,0.1768,0.0,63.87
215.0,CRUISE,94.491,49.1909,6.266,308.2,25.552,21.5388,0.2234,0.1768,0.0,63.87
216.0,CRUISE,94.469,49.1878,6.267,308.2,25.553,21.6244,0.2234,0.1768,0.0,63.87
217.0,CRUISE,94.448,49.1846,6.267,308.2,25.553,21.71,0.2235,0.1768,0.0,63.87
218.0,CRUISE,94.426,49.1815,6.268,308.2,25.554,21.7956,0.2235,0.1768,0.0,63.87
219.0,CRUISE,94.405,49.1784,6.268,308.2,25.554,21.8813,0.2235,0.1769,0.0,63.87
220.0,CRUISE,94.383,49.1752,6.268,308.2,25.555,21.9669,0.2235,0.1769,0.0,63.87
221.0,CRUISE,94.362,49.1721,6.269,308.2,25.555,22.0525,0.2235,0.1769,0.0,63.87
222.0,CRUISE,94.34,49.1689,6.269,308.2,25.556,22.1381,0.2235,0.1769,0.0,63.87
223.0,CRUISE,94.319,49.1658,6.27,308.2,25.556,22.2238,0.2235,0.1769,0.0,63.87
224.0,CRUISE,94.297,49.1626,6.27,308.2,25.557,22.3094,0.2235,0.1769,0.0,63.87
225.0,CRUISE,94.276,49.1595,6.27,308.2,25.557,22.395,0.2236,0.1769,0.0,63.86
226.0,CRUISE,94.254,49.1564,6.271,308.2,25.558,22.4806,0.2236,0.1769,0.0,63.86
227.0,CRUISE,94.233,49.1532,6.271,308.2,25.558,22.5663,0.2236,0.1769,0.0,63.86
228.0,CRUISE,94.211,49.1501,6.272,308.2,25.559,22.6519,0.2236,0.1769,0.0,63.86
229.0,CRUISE,94.19,49.1469,6.272,308.2,25.559,22.7375,0.2236,0.1769,0.0,63.86
230.0,CRUISE,94.168,49.1438,6.272,308.2,25.56,22.8231,0.2236,0.1769,0.0,63.86
231.0,CRUISE,94.147,49.1406,6.273,308.2,25.56,22.9088,0.2236,0.1769,0.0,63.86
232.0,CRUISE,94.125,49.1375,6.273,308.2,25.561,22.9944,0.2236,0.177,0.0,63.86
233.0,CRUISE,94.104,49.1343,6.274,308.2,25.561,23.08,0.2237,0.177,0.0,63.86
234.0,CRUISE,94.082,49.1312,6.274,308.2,25.562,23.1656,0.2237,0.177,0.0,63.86
235.0,CRUISE,94.061,49.1281,6.274,308.2,25.562,23.2513,0.2237,0.177,0.0,63.86
236.0,CRUISE,94.039,49.1249,6.275,308.2,25.563,23.3369,0.2237,0.177,0.0,63.86
237.0,CRUISE,94.018,49.1218,6.275,308.2,25.563,23.4225,0.2237,0.177,0.0,63.85
238.0,CRUISE,93.996,49.1186,6.276,308.2,25.564,23.5081,0.2237,0.177,0.0,63.85
239.0,CRUISE,93.974,49.1155,6.276,308.2,25.564,23.5938,0.2237,0.177,0.0,63.85
240.0,CRUISE,93.953,49.1123,6.276,308.2,25.565,23.6794,0.2237,0.177,0.0,63.85
241.0,CRUISE,93.931,49.1092,6.277,308.2,25.565,23.765,0.2238,0.177,0.0,63.85
242.0,CRUISE,93.91,49.106,6.277,308.2,25.566,23.8506,0.2238,0.177,0.0,63.85
243.0,CRUISE,93.888,49.1029,6.278,308.2,25.566,23.9363,0.2238,0.177,0.0,63.85
244.0,CRUISE,93.867,49.0997,6.278,308.2,25.567,24.0219,0.2238,0.1771,0.0,63.85
245.0,CRUISE,93.845,49.0966,6.278,308.2,25.567,24.1075,0.2238,0.1771,0.0,63.85
246.0,CRUISE,93.824,49.0934,6.279,308.2,25.568,24.1931,0.2238,0.1771,0.0,63.85
